sample	PATIENT	cancer	TN	FDX1	LIAS	LIPT1	DLD	DLAT	PDHA1	PDHB	MTF1	GLS	CDKN2A
TCGA-E2-A1B5-11	TCGA-E2-A1B5	BRCA	normal	0.111309767	0.054522728	0.078888418	0.187888025	0.1210612	0.3477468	0.0379455	0.0263426	0.130715994	0.25472875
TCGA-E2-A1BC-01	TCGA-E2-A1BC	BRCA	tumor	0.1080208	0.04532948	0.038032845	0.2156353	0.06742535	0.3900056	0.043982222	0.032313871	0.13455035	0.24696755
TCGA-E2-A1BC-11	TCGA-E2-A1BC	BRCA	normal	0.1135936	0.045443827	0.039520836	0.216670775	0.129656375	0.3528778	0.03868347	0.027075514	0.1302549	0.20617595
TCGA-E2-A1IF-01	TCGA-E2-A1IF	BRCA	tumor	0.093065733	0.040702244	0.071083382	0.238612125	0.057413225	0.397208	0.041073157	0.027525414	0.134837463	0.239859625
TCGA-E2-A1IF-11	TCGA-E2-A1IF	BRCA	normal	0.091201967	0.038588405	0.03972968	0.196194675	0.05627225	0.3449578	0.041020678	0.0288687	0.134092886	0.261472275
TCGA-E2-A1II-01	TCGA-E2-A1II	BRCA	tumor	0.081508833	0.04079978	0.03788625	0.2521974	0.050206275	0.4429174	0.064330944	0.026536471	0.129051438	0.0917959
TCGA-E2-A1II-11	TCGA-E2-A1II	BRCA	normal	0.093381933	0.042485353	0.072626164	0.177413425	0.0493304	0.32806692	0.043427244	0.027417814	0.138045588	0.245561125
TCGA-E2-A1IO-01	TCGA-E2-A1IO	BRCA	tumor	0.083260867	0.039125925	0.028984673	0.21401565	0.0599548	0.3389614	0.042433833	0.025219714	0.132377633	0.24968305
TCGA-E2-A1IO-11	TCGA-E2-A1IO	BRCA	normal	0.087674217	0.04202464	0.041210409	0.232030675	0.061296425	0.409225	0.044088222	0.028129343	0.138718913	0.203922775
TCGA-E2-A1L7-01	TCGA-E2-A1L7	BRCA	tumor	0.173397483	0.040835894	0.048389683	0.252861775	0.101012125	0.4142512	0.048358467	0.0270633	0.140623986	0.065088575
TCGA-E2-A1L7-11	TCGA-E2-A1L7	BRCA	normal	0.088292367	0.04501344	0.0452968	0.193623075	0.05645255	0.3640408	0.043914656	0.026311457	0.133838081	0.205389025
TCGA-E2-A1LB-01	TCGA-E2-A1LB	BRCA	tumor	0.08657155	0.034998874	0.060360282	0.22915225	0.1110433	0.3902946	0.034722333	0.026737029	0.129134525	0.181891525
TCGA-E2-A1LB-11	TCGA-E2-A1LB	BRCA	normal	0.0876777	0.041319773	0.068131273	0.201267425	0.056179225	0.4012504	0.042689989	0.028343057	0.137264613	0.244168975
TCGA-E2-A1LI-01	TCGA-E2-A1LI	BRCA	tumor	0.11721875	0.043159047	0.044078464	0.211682575	0.06473705	0.3665476	0.049248033	0.030637071	0.131184475	0.084616375
TCGA-E2-A1LI-11	TCGA-E2-A1LI	BRCA	normal	0.099732967	0.046809747	0.048493855	0.218990675	0.066244725	0.3836048	0.050258467	0.031340514	0.127242138	0.188840975
TCGA-E6-A1M0-01	TCGA-E6-A1M0	UCEC	tumor	0.220079417	0.03773723	0.033664464	0.24066455	0.05846085	0.5442598	0.075699456	0.026796183	0.127543161	0.2526245
TCGA-E6-A1M0-11	TCGA-E6-A1M0	UCEC	normal	0.082623933	0.039562001	0.041707536	0.145543825	0.057516875	0.3899324	0.038961211	0.0265373	0.12992315	0.262367275
TCGA-E8-A2JQ-01	TCGA-E8-A2JQ	THCA	tumor	0.158515033	0.050051912	0.088959882	0.24972245	0.05631135	0.28941166	0.052589389	0.026512714	0.135491213	0.1982055
TCGA-E8-A2JQ-11	TCGA-E8-A2JQ	THCA	normal	0.120655733	0.049969947	0.0514925	0.252193775	0.053827775	0.3814558	0.059551678	0.0293278	0.13574095	0.1514545
TCGA-E9-A1N4-01	TCGA-E9-A1N4	BRCA	tumor	0.077323283	0.038603387	0.028479982	0.2456822	0.06723605	0.40765134	0.044468411	0.029991171	0.1208221	0.23468855
TCGA-E9-A1N4-11	TCGA-E9-A1N4	BRCA	normal	0.091310517	0.03924755	0.039145236	0.1746399	0.051863825	0.35755494	0.039457278	0.027109157	0.135145176	0.26494425
TCGA-E9-A1N5-01	TCGA-E9-A1N5	BRCA	tumor	0.127647033	0.05643558	0.087107	0.26315625	0.0653765	0.4017568	0.045539589	0.027839429	0.134801788	0.25648155
TCGA-E9-A1N5-11	TCGA-E9-A1N5	BRCA	normal	0.082100017	0.048550123	0.0836138	0.217136675	0.0516276	0.3660156	0.043725989	0.028629443	0.142773538	0.247906975
TCGA-E9-A1N6-01	TCGA-E9-A1N6	BRCA	tumor	0.118328783	0.037070123	0.047703718	0.1838871	0.107572775	0.21856132	0.044604533	0.027010086	0.138675845	0.175532525
TCGA-E9-A1N6-11	TCGA-E9-A1N6	BRCA	normal	0.085539733	0.044048665	0.039947373	0.1808799	0.050028675	0.34247134	0.0479543	0.028253	0.139286813	0.25226515
TCGA-E9-A1N8-01	TCGA-E9-A1N8	BRCA	tumor	0.108173033	0.046181427	0.039897345	0.075028375	0.071031725	0.5155962	0.037298989	0.025842686	0.137937963	0.04022385
TCGA-E9-A1N8-11	TCGA-E9-A1N8	BRCA	normal	0.09042345	0.042197487	0.041671664	0.204736875	0.055649425	0.31144052	0.046351133	0.031677929	0.138651225	0.2118524
TCGA-E9-A1NA-01	TCGA-E9-A1NA	BRCA	tumor	0.168073817	0.03417648	0.05082115	0.23542405	0.114345225	0.4549906	0.071389533	0.0290262	0.136151373	0.248547325
TCGA-E9-A1NA-11	TCGA-E9-A1NA	BRCA	normal	0.107843783	0.040797487	0.078983064	0.22676215	0.059718225	0.329942	0.052343711	0.029385871	0.1384683	0.232517625
TCGA-E9-A1ND-01	TCGA-E9-A1ND	BRCA	tumor	0.150251433	0.038403387	0.071322809	0.248273975	0.0568455	0.3969612	0.048673	0.028259343	0.140165763	0.095137325
TCGA-E9-A1ND-11	TCGA-E9-A1ND	BRCA	normal	0.091439817	0.032491633	0.076297227	0.218458525	0.05662945	0.3461124	0.04448894	0.027632	0.136259863	0.19521505
TCGA-E9-A1NE-01	TCGA-E9-A1NE	BRCA	tumor	0.080143117	0.037350443	0.041725682	0.209425275	0.058068725	0.3595248	0.057468644	0.025860837	0.1247465	0.228353025
TCGA-E9-A1NE-11	TCGA-E9-A1NE	BRCA	normal	0.075299567	0.042413687	0.038674573	0.1827828	0.05215295	0.34884096	0.040616867	0.026242314	0.131984413	0.253923925
TCGA-E9-A1NG-01	TCGA-E9-A1NG	BRCA	tumor	0.124960133	0.036070887	0.064439745	0.226148225	0.06471125	0.29267194	0.038659044	0.0297626	0.12888845	0.228599325
TCGA-E9-A1NG-11	TCGA-E9-A1NG	BRCA	normal	0.09245325	0.039582818	0.076045518	0.21864315	0.07014525	0.3174612	0.0401282	0.027461043	0.13116464	0.21147795
TCGA-E9-A1R7-01	TCGA-E9-A1R7	BRCA	tumor	0.112407583	0.03875734	0.038836427	0.239130075	0.09453045	0.2274606	0.044618111	0.030567514	0.1288042	0.2435292
TCGA-E9-A1R7-11	TCGA-E9-A1R7	BRCA	normal	0.096923717	0.034763042	0.038010518	0.2069009	0.078616575	0.3272102	0.0450348	0.028655671	0.133552363	0.19616945
TCGA-E9-A1RB-01	TCGA-E9-A1RB	BRCA	tumor	0.135553017	0.043859553	0.048510509	0.2003238	0.073572525	0.1998104	0.043613322	0.035727243	0.133098088	0.17148335
TCGA-E9-A1RB-11	TCGA-E9-A1RB	BRCA	normal	0.247140833	0.091422278	0.088138627	0.28702365	0.308296	0.4230746	0.086958981	0.081715629	0.172676063	0.208556
TCGA-E9-A1RD-01	TCGA-E9-A1RD	BRCA	tumor	0.299229833	0.097508605	0.117198464	0.292454675	0.23165925	0.4560984	0.091533599	0.085346857	0.1753212	0.263302825
TCGA-E9-A1RD-11	TCGA-E9-A1RD	BRCA	normal	0.1152831	0.04664826	0.084254336	0.226999825	0.07780815	0.2843962	0.052282511	0.033125843	0.13621775	0.2276468
TCGA-E9-A1RH-01	TCGA-E9-A1RH	BRCA	tumor	0.108490733	0.059303113	0.079119409	0.24589995	0.0734722	0.3143554	0.054838244	0.0305835	0.1392274	0.1203466
TCGA-E9-A1RH-11	TCGA-E9-A1RH	BRCA	normal	0.097180183	0.070386813	0.07800422	0.219688575	0.067458	0.3623438	0.058384767	0.037564271	0.142851588	0.2117438
TCGA-EJ-7123-01	TCGA-EJ-7123	PRAD	tumor	0.105539867	0.0528984	0.082059718	0.25135665	0.119923525	0.05499158	0.060689156	0.030555457	0.139573138	0.503626
TCGA-EJ-7123-11	TCGA-EJ-7123	PRAD	normal	0.1328377	0.045953653	0.039408036	0.208149125	0.0583104	0.06091994	0.055754111	0.032997986	0.141752925	0.240895275
TCGA-EJ-7125-01	TCGA-EJ-7125	PRAD	tumor	0.19230124	0.050116596	0.488476245	0.238212375	0.22579575	0.04449332	0.132316333	0.052013129	0.101765713	0.55930025
TCGA-EJ-7125-11	TCGA-EJ-7125	PRAD	normal	0.160949333	0.052111673	0.085320109	0.250292725	0.058552425	0.05800504	0.049298844	0.036884114	0.144923188	0.2541559
TCGA-EJ-7317-01	TCGA-EJ-7317	PRAD	tumor	0.119477233	0.053225333	0.045997664	0.260976375	0.1249778	0.04646438	0.062320789	0.032010914	0.137731	0.357918175
TCGA-EJ-7317-11	TCGA-EJ-7317	PRAD	normal	0.16920335	0.042824007	0.046578036	0.250459425	0.067113875	0.06048356	0.047226593	0.028651271	0.139611525	0.2800134
TCGA-EJ-7327-01	TCGA-EJ-7327	PRAD	tumor	0.123574317	0.04360126	0.0474533	0.235344125	0.0844645	0.05471336	0.066980812	0.030021557	0.141451038	0.2696903
TCGA-EJ-7327-11	TCGA-EJ-7327	PRAD	normal	0.18812175	0.045260133	0.040377555	0.266381775	0.061544	0.05430892	0.0414197	0.0322253	0.144001888	0.30610985
TCGA-EJ-7328-01	TCGA-EJ-7328	PRAD	tumor	0.121496133	0.050002087	0.0834627	0.2602435	0.071408125	0.05550018	0.055429889	0.030393171	0.140180175	0.26414235
TCGA-EJ-7328-11	TCGA-EJ-7328	PRAD	normal	0.134071083	0.048453573	0.070464318	0.23288615	0.066631675	0.05761638	0.050813433	0.028068786	0.139536743	0.2754502
TCGA-EJ-7331-01	TCGA-EJ-7331	PRAD	tumor	0.141249433	0.045148247	0.044609091	0.25456975	0.083523925	0.05113548	0.053262722	0.028227529	0.14117113	0.288660675
TCGA-EJ-7331-11	TCGA-EJ-7331	PRAD	normal	0.153635667	0.047602089	0.037851427	0.257287475	0.061415575	0.055969	0.0457054	0.030620386	0.141989938	0.2576623
TCGA-EJ-7781-01	TCGA-EJ-7781	PRAD	tumor	0.09593445	0.047192092	0.074947345	0.22072845	0.052845	0.0442223	0.044377056	0.032071414	0.140189538	0.255061525
TCGA-EJ-7781-11	TCGA-EJ-7781	PRAD	normal	0.10117605	0.049797953	0.0792563	0.228480725	0.0538429	0.04812654	0.045018356	0.029165857	0.140607555	0.2020076
TCGA-EJ-7782-01	TCGA-EJ-7782	PRAD	tumor	0.126843817	0.046429373	0.0408937	0.20924585	0.122808975	0.05360148	0.066832644	0.0329137	0.142399813	0.51596125
TCGA-EJ-7782-11	TCGA-EJ-7782	PRAD	normal	0.15023355	0.043915921	0.0406336	0.25771155	0.0610529	0.05114998	0.053367989	0.0331528	0.139777753	0.24032765
TCGA-EJ-7784-01	TCGA-EJ-7784	PRAD	tumor	0.141487067	0.04983497	0.047971018	0.266332525	0.0683994	0.05527626	0.054967333	0.035478129	0.13892776	0.272799675
TCGA-EJ-7784-11	TCGA-EJ-7784	PRAD	normal	0.146986217	0.047876867	0.049958291	0.2538223	0.0695827	0.06680506	0.0522123	0.031434229	0.139288713	0.20733605
TCGA-EJ-7785-01	TCGA-EJ-7785	PRAD	tumor	0.130804083	0.047249927	0.037231482	0.219041575	0.0663388	0.04992966	0.050006922	0.029280271	0.141166913	0.41761975
TCGA-EJ-7785-11	TCGA-EJ-7785	PRAD	normal	0.156807617	0.04646718	0.042899591	0.235956975	0.058332175	0.04784828	0.041724956	0.033796171	0.139509138	0.31456985
TCGA-EJ-7786-01	TCGA-EJ-7786	PRAD	tumor	0.110142667	0.05121778	0.080399191	0.233487825	0.140029425	0.05082004	0.059636011	0.033973943	0.14053445	0.327557225
TCGA-EJ-7786-11	TCGA-EJ-7786	PRAD	normal	0.1504954	0.045074207	0.072862873	0.256928825	0.06958875	0.05422802	0.048098856	0.031654957	0.136465063	0.28192975
TCGA-EJ-7789-01	TCGA-EJ-7789	PRAD	tumor	0.23892225	0.043798153	0.140209518	0.262984375	0.21482025	0.04870016	0.068594908	0.028545029	0.141360786	0.276184425
TCGA-EJ-7789-11	TCGA-EJ-7789	PRAD	normal	0.141099017	0.048857313	0.0779264	0.254902975	0.057475875	0.05257792	0.050018522	0.027424586	0.144091788	0.20007775
TCGA-EJ-7792-01	TCGA-EJ-7792	PRAD	tumor	0.1031531	0.042995113	0.045169309	0.246794275	0.066183325	0.05048676	0.050558556	0.029783929	0.137550213	0.25098695
TCGA-EJ-7792-11	TCGA-EJ-7792	PRAD	normal	0.150080617	0.05069912	0.040213473	0.256705675	0.061604875	0.05340758	0.052902089	0.033926029	0.139931938	0.215599225
TCGA-EJ-7794-01	TCGA-EJ-7794	PRAD	tumor	0.134908617	0.042779873	0.081989664	0.22972835	0.07011355	0.0491368	0.048718592	0.031676071	0.145005194	0.3630192
TCGA-EJ-7794-11	TCGA-EJ-7794	PRAD	normal	0.141605633	0.042075407	0.080199355	0.260394725	0.060664325	0.05222436	0.053271011	0.028563229	0.142674513	0.22098385
TCGA-EL-A3GZ-01	TCGA-EL-A3GZ	THCA	tumor	0.19619085	0.052595713	0.049850645	0.2678448	0.0567763	0.43164914	0.042432356	0.0317894	0.144381838	0.20582035
TCGA-EL-A3GZ-11	TCGA-EL-A3GZ	THCA	normal	0.182539967	0.051614647	0.053356673	0.26796995	0.06646645	0.3550596	0.049847511	0.039452714	0.142477075	0.133518025
TCGA-EL-A3H1-01	TCGA-EL-A3H1	THCA	tumor	0.18989075	0.04718878	0.036527827	0.249785925	0.08973745	0.290547	0.0407554	0.0317753	0.134554438	0.267158425
TCGA-EL-A3H1-11	TCGA-EL-A3H1	THCA	normal	0.1593729	0.048430467	0.039200718	0.251992325	0.059520925	0.3403538	0.042522	0.032041143	0.131108275	0.189108575
TCGA-EL-A3H2-01	TCGA-EL-A3H2	THCA	tumor	0.190450667	0.043815747	0.038824464	0.264103575	0.05404105	0.04761534	0.043218922	0.031473	0.136548738	0.28069155
TCGA-EL-A3H2-11	TCGA-EL-A3H2	THCA	normal	0.20109905	0.044457847	0.045499973	0.257931775	0.0594518	0.04918664	0.0421655	0.034901657	0.1384887	0.1723469
TCGA-EL-A3H7-01	TCGA-EL-A3H7	THCA	tumor	0.211981433	0.05357238	0.048690509	0.2145837	0.05723135	0.3680726	0.045611222	0.033049186	0.138389088	0.115524925
TCGA-EL-A3H7-11	TCGA-EL-A3H7	THCA	normal	0.201290217	0.052125667	0.050132827	0.25183105	0.062108625	0.3031184	0.046218322	0.0310988	0.130740338	0.1764963
TCGA-EL-A3MW-01	TCGA-EL-A3MW	THCA	tumor	0.199053017	0.050256807	0.048008573	0.258387225	0.06075115	0.29867016	0.041646389	0.032773357	0.1365046	0.268278325
TCGA-EL-A3MW-11	TCGA-EL-A3MW	THCA	normal	0.176140667	0.04947438	0.049642755	0.251088425	0.0608225	0.3046436	0.0470425	0.034013757	0.132471425	0.13108125
TCGA-EL-A3MX-01	TCGA-EL-A3MX	THCA	tumor	0.194375317	0.047237607	0.052749245	0.244113075	0.074662225	0.38860306	0.043353356	0.032156243	0.131594788	0.263306025
TCGA-EL-A3MX-11	TCGA-EL-A3MX	THCA	normal	0.1848627	0.049422753	0.048209191	0.253295275	0.062555575	0.2933014	0.043828911	0.032071729	0.13365885	0.1378711
TCGA-EL-A3MY-01	TCGA-EL-A3MY	THCA	tumor	0.162584117	0.056277067	0.100566027	0.2199186	0.094761925	0.06811374	0.041678056	0.038938757	0.129644263	0.24066045
TCGA-EL-A3MY-11	TCGA-EL-A3MY	THCA	normal	0.1961271	0.056980673	0.079418164	0.2464458	0.0624391	0.04980974	0.046546478	0.027353843	0.134207375	0.1110695
TCGA-EL-A3N2-01	TCGA-EL-A3N2	THCA	tumor	0.201722467	0.05226666	0.079460855	0.2665524	0.0604662	0.4108732	0.042611467	0.0337768	0.13942495	0.262782175
TCGA-EL-A3N2-11	TCGA-EL-A3N2	THCA	normal	0.20216695	0.06015778	0.0930477	0.2638305	0.063615	0.31873938	0.047106833	0.0421398	0.139175088	0.19071355
TCGA-EL-A3N3-01	TCGA-EL-A3N3	THCA	tumor	0.186915667	0.05286438	0.052041855	0.270492375	0.0600646	0.3608724	0.042675467	0.032066929	0.138259713	0.263415
TCGA-EL-A3N3-11	TCGA-EL-A3N3	THCA	normal	0.155873517	0.055830733	0.055103018	0.264257125	0.052553775	0.295144	0.051402144	0.033716243	0.133936425	0.1458391
TCGA-EL-A3T0-01	TCGA-EL-A3T0	THCA	tumor	0.192884617	0.049299513	0.039170018	0.2521658	0.063577625	0.3722104	0.050429678	0.029064614	0.138717788	0.216912025
TCGA-EL-A3T0-11	TCGA-EL-A3T0	THCA	normal	0.181397183	0.040814227	0.0407596	0.252687975	0.05130435	0.35672294	0.051268089	0.027534543	0.139586938	0.16471815
TCGA-EL-A3T1-01	TCGA-EL-A3T1	THCA	tumor	0.1822369	0.04606742	0.033754855	0.26050845	0.0551961	0.2814612	0.040009944	0.0321485	0.1336568	0.235524025
TCGA-EL-A3T1-11	TCGA-EL-A3T1	THCA	normal	0.136066617	0.046142853	0.039663909	0.246511325	0.0556346	0.3509422	0.050497944	0.030275929	0.129648525	0.156008175
TCGA-EL-A3T2-01	TCGA-EL-A3T2	THCA	tumor	0.185763467	0.048034213	0.037004236	0.2565931	0.054340575	0.19836342	0.044514889	0.033879529	0.135121638	0.226492025
TCGA-EL-A3T2-11	TCGA-EL-A3T2	THCA	normal	0.184987883	0.049896033	0.034452827	0.256849025	0.0619195	0.2910832	0.047969778	0.033243043	0.1381942	0.157365125
TCGA-EL-A3T3-01	TCGA-EL-A3T3	THCA	tumor	0.206523	0.051202833	0.045306745	0.258144	0.067781875	0.3818498	0.050439411	0.032585271	0.134141938	0.17557775
TCGA-EL-A3T3-11	TCGA-EL-A3T3	THCA	normal	0.1709186	0.046575547	0.040496364	0.24275065	0.057725025	0.28577166	0.044429744	0.033347286	0.1329907	0.157178925
TCGA-EL-A3T6-01	TCGA-EL-A3T6	THCA	tumor	0.178232467	0.04989614	0.037214682	0.25496885	0.0543056	0.4182114	0.0526577	0.034137114	0.133662975	0.214249575
TCGA-EL-A3T6-11	TCGA-EL-A3T6	THCA	normal	0.170944867	0.068845947	0.045756345	0.251285125	0.11093325	0.3394156	0.051924944	0.040280371	0.126232225	0.15269815
TCGA-EL-A3T7-01	TCGA-EL-A3T7	THCA	tumor	0.1555266	0.044651973	0.065331573	0.259369525	0.045127975	0.2247584	0.036011744	0.034973643	0.132680138	0.1971864
TCGA-EL-A3T7-11	TCGA-EL-A3T7	THCA	normal	0.17988365	0.043475739	0.077999009	0.25683585	0.047136275	0.3183854	0.0486102	0.035462271	0.135281613	0.16307875
TCGA-EL-A3T8-01	TCGA-EL-A3T8	THCA	tumor	0.202043367	0.047479187	0.041100564	0.265033475	0.0490264	0.04605858	0.0449877	0.030212929	0.138215788	0.0958715
TCGA-EL-A3T8-11	TCGA-EL-A3T8	THCA	normal	0.174513033	0.041926047	0.034071245	0.2492711	0.051895	0.0462277	0.0414293	0.026152943	0.135465188	0.148348975
TCGA-EL-A3TA-01	TCGA-EL-A3TA	THCA	tumor	0.130573767	0.041444707	0.035038227	0.23523165	0.05509545	0.04885804	0.048765122	0.033889229	0.140259363	0.146700075
TCGA-EL-A3TA-11	TCGA-EL-A3TA	THCA	normal	0.188396033	0.04432494	0.032682982	0.246743925	0.066320675	0.04554936	0.044021111	0.031791786	0.136607513	0.11726495
TCGA-EL-A3TB-01	TCGA-EL-A3TB	THCA	tumor	0.18317085	0.057092533	0.0494489	0.2583842	0.0597119	0.36993862	0.043434244	0.0330902	0.132611288	0.1634476
TCGA-EL-A3TB-11	TCGA-EL-A3TB	THCA	normal	0.1653278	0.04594554	0.040381927	0.251073425	0.059528875	0.3225474	0.051485356	0.032288671	0.1372183	0.165313375
TCGA-EL-A3ZG-01	TCGA-EL-A3ZG	THCA	tumor	0.186909433	0.043659353	0.029180282	0.185267825	0.0508494	0.04600438	0.046152922	0.027679443	0.135839133	0.26827865
TCGA-EL-A3ZG-11	TCGA-EL-A3ZG	THCA	normal	0.179280617	0.042873493	0.030483136	0.2514592	0.060981925	0.0472104	0.044149556	0.030461471	0.135997963	0.095665225
TCGA-EL-A3ZH-01	TCGA-EL-A3ZH	THCA	tumor	0.163280717	0.04450774	0.071077536	0.2585482	0.05576495	0.36094934	0.048595222	0.033587814	0.135033325	0.24191845
TCGA-EL-A3ZH-11	TCGA-EL-A3ZH	THCA	normal	0.188220083	0.0449134	0.072609	0.2513163	0.0626218	0.3436736	0.046303489	0.033794057	0.133488788	0.157953375
TCGA-EL-A3ZK-01	TCGA-EL-A3ZK	THCA	tumor	0.178233817	0.04385256	0.033868873	0.26028425	0.06996155	0.41440706	0.041217722	0.0339552	0.132327988	0.19488585
TCGA-EL-A3ZK-11	TCGA-EL-A3ZK	THCA	normal	0.167655867	0.04528634	0.032786391	0.2559623	0.076539875	0.3363792	0.051288156	0.0352531	0.130457363	0.142620525
TCGA-EL-A3ZL-01	TCGA-EL-A3ZL	THCA	tumor	0.1868174	0.04186726	0.074125664	0.257396625	0.046168525	0.4587292	0.039910267	0.029422143	0.135373613	0.172677975
TCGA-EL-A3ZL-11	TCGA-EL-A3ZL	THCA	normal	0.191448967	0.042673992	0.068723155	0.249878375	0.0629404	0.3207574	0.047708489	0.029033471	0.13148895	0.137883675
TCGA-EL-A3ZO-01	TCGA-EL-A3ZO	THCA	tumor	0.168372617	0.03748232	0.064108009	0.251473025	0.141846575	0.4008268	0.049708389	0.0342162	0.13510145	0.244465525
TCGA-EL-A3ZO-11	TCGA-EL-A3ZO	THCA	normal	0.176954117	0.039709627	0.068507055	0.241508525	0.087096975	0.3220174	0.047416078	0.035055529	0.126756613	0.155224275
TCGA-EL-A3ZP-01	TCGA-EL-A3ZP	THCA	tumor	0.195805467	0.050971873	0.033964509	0.2609501	0.05529965	0.05092678	0.040676189	0.032467771	0.127218763	0.237115825
TCGA-EL-A3ZP-11	TCGA-EL-A3ZP	THCA	normal	0.136386983	0.045435187	0.032714027	0.254004425	0.050714725	0.0459427	0.054120922	0.030429029	0.132979638	0.119998075
TCGA-EM-A1CS-01	TCGA-EM-A1CS	THCA	tumor	0.1807778	0.073127953	0.096658964	0.25243105	0.0668002	0.16064846	0.0494314	0.044165157	0.133452888	0.212869875
TCGA-EM-A1CS-11	TCGA-EM-A1CS	THCA	normal	0.175438583	0.07248846	0.092625318	0.243558325	0.082438475	0.3450712	0.051718778	0.043135186	0.122932838	0.156842975
TCGA-EM-A1CT-01	TCGA-EM-A1CT	THCA	tumor	0.187439467	0.05995034	0.088347918	0.230284475	0.078488425	0.0594685	0.052727044	0.043543943	0.129717775	0.214184275
TCGA-EM-A1CT-11	TCGA-EM-A1CT	THCA	normal	0.192584217	0.064616933	0.094134836	0.259555	0.071525425	0.0583661	0.054861378	0.0421974	0.130803513	0.149092575
TCGA-EM-A1CU-01	TCGA-EM-A1CU	THCA	tumor	0.1798955	0.07928336	0.043501382	0.2532232	0.0772111	0.05965866	0.047342422	0.042446	0.1183869	0.166405625
TCGA-EM-A1CU-11	TCGA-EM-A1CU	THCA	normal	0.164886483	0.07951446	0.050191064	0.2481403	0.08237545	0.06742588	0.056592156	0.041386943	0.12673875	0.136481425
TCGA-EM-A1CV-01	TCGA-EM-A1CV	THCA	tumor	0.19109695	0.085233373	0.086798336	0.26703655	0.0558332	0.39382464	0.047909389	0.036728871	0.132765338	0.263153225
TCGA-EM-A1CV-11	TCGA-EM-A1CV	THCA	normal	0.17457435	0.091297607	0.104175564	0.248593075	0.0729841	0.26176426	0.049772633	0.041117771	0.135770113	0.1526897
TCGA-EM-A1CW-01	TCGA-EM-A1CW	THCA	tumor	0.152141783	0.08211268	0.081798918	0.22750915	0.1084581	0.3626568	0.0573199	0.045021443	0.104703675	0.2318799
TCGA-EM-A1CW-11	TCGA-EM-A1CW	THCA	normal	0.189975417	0.06894236	0.093132836	0.25241735	0.0772123	0.27351724	0.055264367	0.041590414	0.131617513	0.119539725
TCGA-EM-A1YC-01	TCGA-EM-A1YC	THCA	tumor	0.191231117	0.054406987	0.041370836	0.248978125	0.071563675	0.22666988	0.040944378	0.034418129	0.123859313	0.225530125
TCGA-EM-A1YC-11	TCGA-EM-A1YC	THCA	normal	0.183233933	0.05482256	0.045533209	0.2416074	0.06197975	0.2741632	0.047914022	0.0322737	0.136286281	0.1522748
TCGA-EM-A1YD-01	TCGA-EM-A1YD	THCA	tumor	0.153413367	0.06362674	0.042052191	0.23908255	0.063223675	0.2766242	0.0556782	0.0315233	0.129263113	0.1884378
TCGA-EM-A1YD-11	TCGA-EM-A1YD	THCA	normal	0.1690197	0.043075179	0.044892573	0.2319741	0.0641482	0.24199486	0.0375853	0.033962171	0.127695388	0.1196042
TCGA-EM-A1YE-01	TCGA-EM-A1YE	THCA	tumor	0.144449317	0.05827818	0.074531127	0.247051575	0.076960175	0.30764652	0.043174989	0.032039114	0.133232475	0.2611216
TCGA-EM-A1YE-11	TCGA-EM-A1YE	THCA	normal	0.174278467	0.056786473	0.0934413	0.240461125	0.04685545	0.305231	0.047349667	0.038491757	0.130779825	0.125670775
TCGA-EM-A3ST-01	TCGA-EM-A3ST	THCA	tumor	0.205935883	0.05110808	0.048645482	0.265317125	0.0685204	0.4143626	0.046328967	0.036559314	0.13953605	0.268536125
TCGA-EM-A3ST-11	TCGA-EM-A3ST	THCA	normal	0.1970918	0.051370373	0.049089455	0.2610569	0.06001085	0.3924678	0.0516883	0.033191843	0.138419475	0.124061275
TCGA-EO-A22R-01	TCGA-EO-A22R	UCEC	tumor	0.1812999	0.058075387	0.090376391	0.231664825	0.06178225	0.5301264	0.073773433	0.034934	0.144303263	0.238975425
TCGA-EO-A22R-11	TCGA-EO-A22R	UCEC	normal	0.097338233	0.063324053	0.109625055	0.205179375	0.0670064	0.3771598	0.052815789	0.034119471	0.144318375	0.257342525
TCGA-EO-A22S-01	TCGA-EO-A22S	UCEC	tumor	0.1790995	0.058245933	0.051752827	0.215749925	0.066248325	0.5316952	0.064702478	0.035878543	0.1402282	0.228019875
TCGA-EO-A22S-11	TCGA-EO-A22S	UCEC	normal	0.090912383	0.062203067	0.060632	0.18706635	0.071075425	0.361052	0.048194756	0.041411457	0.147514338	0.28270055
TCGA-EO-A22T-01	TCGA-EO-A22T	UCEC	tumor	0.133722083	0.05694584	0.092908327	0.24810915	0.065232375	0.4809218	0.065705456	0.035154229	0.14159805	0.224107925
TCGA-EO-A22T-11	TCGA-EO-A22T	UCEC	normal	0.118502783	0.07097318	0.06865633	0.184037025	0.077572525	0.3921844	0.055748311	0.032199871	0.14474	0.246117225
TCGA-EP-A12J-01	TCGA-EP-A12J	LIHC	tumor	0.130133167	0.042320493	0.047985618	0.25882945	0.130045075	0.05926284	0.085666311	0.029922857	0.151051813	0.252694
TCGA-EP-A12J-11	TCGA-EP-A12J	LIHC	normal	0.13857685	0.04165618	0.040797827	0.2458862	0.0662081	0.0476815	0.062226867	0.031666571	0.138330538	0.2362483
